_id,sentence,target,aspect,Business_Area,Topic,score,Sentiment_Category,type,split
17025,$HCP Come to the party and buy this -gonna give solid gains and a dividend $$$$$$,HCP,Corporate/Dividend Policy,Corporate,Dividend Policy,0.52,Positive,post,train
17028,"$ONTY Continues to base as debate lingers. ONT-10 data next potential catalyst. If positive, stock quickly moves to $10. Downside limited.",ONTY,Stock/Price Action/Bullish,Stock,Price Action,0.3,Positive,post,train
17038,$SPY Looks like bear traps getting laid faster than Cadbury Creme Eggs by the Easter Bunny,SPY,Stock/Price Action/Bullish,Stock,Price Action,0.351,Positive,post,train
17049,$BBRY Sierra. Has a great cash balance and impressive growth rate.Would be a wonderful marriage!,BBRY,Corporate/Financial/Accounting/Cash Reserves,Corporate,Financial,0.493,Positive,post,train
17051,$IWM same conditions that sent markets to tumble all hitting this week,IWM,Market/Conditions,Market,Conditions,-0.236,Negative,post,train
17055,$CRK time to accumulate for a long position with far more upside than downside,CRK,Stock/Price Action/Bullish/Bull Position,Stock,Price Action,0.668,Positive,post,train
17066,$BWLD bearish engulfing candle,BWLD,Stock/Technical Analysis,Stock,Technical Analysis,-0.532,Negative,post,train
17075,for @vnoto74 to follow:  after a SELL signal by $NDX internals [06/23] ~> technical SELL $QQQ [06/25] ~> DOWN,QQQ,Stock/Signal/Sell Signal,Stock,Signal,-0.541,Negative,post,train
17077,$AWR Standard & Poor's Affirms 'A+' Credit Rating at American States Water Company and Golden State Water Company http://stks.co/f2P94,AWR,Stock/Coverage/Credit Rating,Stock,Coverage,0.526,Positive,post,train
17080,$FREE Ha Heeeeeere comes the pump! So glad I picked up 9K end of day! Get ready for the bull ride!,FREE,Stock/Price Action/Bullish,Stock,Price Action,0.538,Positive,post,train
17082,$NUAN held up well after the big gains! Maybe we're finally on the move on this!!its still very undervalued and has major upside,NUAN,Stock/Price Action/Bullish,Stock,Price Action,0.695,Positive,post,train
17085,Why $MCD looks set to fall further. http://stks.co/f2fgj,MCD,Stock/Price Action/Bearish/Bearish Behavior,Stock,Price Action,-0.545,Negative,post,train
17087,@technik I still have a smaller $GILD pos. Being very tender with cash due to volatility. So reluctant to keep many big positions.,GILD,Market/Volatilit,Market,Volatilit,0.153,Neutral,post,train
17093,$FB bot some @78.47 breakout from the consolidation zone :D,FB,Stock/Price Action/Bullish/Bull Position,Stock,Price Action,0.724,Positive,post,train
17095,$XLI Potential intermediate top in an Uptrend on a 60'-15'-4' charts http://stks.co/j1TdF,CRM,Stock/Price Action/Bearish,Stock,Price Action,0.126,Neutral,post,train
17097,$TWTR sad the only thing to move this is a takeover rumor only to be sold off next day !,TWTR,Corporate/Rumors/Rumors,Corporate,Rumors,-0.278,Negative,post,train
17098,"$VRTX Vertex. Monthly -lower hi/lower lo,  Long term uptrend intract so far",VRTX,Stock/Price Action/Bullish,Stock,Price Action,0.368,Positive,post,train
17103,$GEVO PLUNGING!  Back to $3.55.,GEVO,Stock/Price Action/Bearish/Bearish Behavior,Stock,Price Action,-0.628,Negative,post,train
17108,energy still failing to close above the 10D MA.  continues to stand out weak $XLE,XLE,Stock/Technical Analysis,Stock,Technical Analysis,-0.517,Negative,post,train
17119,$ENB.CA {Head&Shoulders} bullish reversal setup and breakout. Oil and Gas Pipleline stock. $USO,USO,Stock/Technical Analysis,Stock,Technical Analysis,0.253,Positive,post,train
17123,"$IMRS - it's important to be pragmatic in analysis...high prices could offer head-winds....bullish story intact,evenif the market rolls over",IMRS,Stock/Price Action/Bullish,Stock,Price Action,0.4,Positive,post,train
17124,Micron Shares Pounded On Fears Of Loss Of Business From Apple; Stifel Defends $AAPL $MU http://stks.co/t1Z8T @Marjo,MU,Corporate/Sales/Contract Withdrawn,Corporate,Sales,-0.596,Negative,post,train
17125,"$CHKP ABC Bullish Pattern, Targets https://t.co/uVMmRSR5Zy",CHKP,Stock/Technical Analysis,Stock,Technical Analysis,0.496,Positive,post,train
17130,$TSLA is now up 57% from its February low. Amazing rebound.,TSLA,Stock/Price Action/Bullish,Stock,Price Action,0.582,Positive,post,train
17147,$SBUX downgraded to neutral at Deutsche Bank. Price target reduced to $64 from $70.,SBUX,Stock/Coverage/AnalystRatings/Downgrade,Stock,Coverage,-0.446,Negative,post,train
17148,"Micron Technology Inc #NASDAQ: $MU down 2.3% today and down 8.9% since being put on ""The Short"" https://t.co/EQQLTfUiOU",MU,Stock/Price Action/Bearish/Bearish Behavior,Stock,Price Action,-0.469,Negative,post,train
17157,$YHOO About to break out on the 5-min...,YHOO,Stock/Technical Analysis,Stock,Technical Analysis,0.313,Positive,post,train
17162,$GILD 91 now support. $IBB $BIB https://t.co/GIoOf6zbKv,IBB,Stock/Technical Analysis,Stock,Technical Analysis,0.188,Neutral,post,train
17172,$FB down 7.5% from this #bearish pattern.  Considering the #bullish sentiment - That's an impressive bearish move https://t.co/TaJF0cH2qh,FB,Stock/Price Action/Bearish/Bearish Behavior,Stock,Price Action,-0.39,Negative,post,train
17195,$SAVE long. https://t.co/yEJuS9cMlC,SAVE,Stock/Price Action/Bullish/Bull Position,Stock,Price Action,0.388,Positive,post,train
17209,@mugatushair Now it is time to short $TSLA,TSLA,Stock/Price Action/Volatility/Short Selling,Stock,Price Action,-0.385,Negative,post,train
17213,$COST Costco less than stellar day but it held the 50 day moving average,COST,Stock/Technical Analysis,Stock,Technical Analysis,-0.14,Neutral,post,train
17219,"$AGN and $PYPL under pressure along with the market, however there were bullish options trades in both this morning https://t.co/9xG5W8nONT",PYPL,Stock/Price Action/Bearish/Bearish Behavior,Stock,Price Action,0.014,Neutral,post,train
17238,Costco: A Premier Retail Dividend Play https://t.co/Fa5cnh2t0t $COST,COST,Corporate/Dividend Policy,Corporate,Dividend Policy,0.354,Positive,post,train
17244,$INTC finally some nice downside move... looking for the 31 handle to break,INTC,Stock/Price Action/Bearish/Bearish Behavior,Stock,Price Action,-0.462,Negative,post,train
17250,"$YHOO fishy action. New party interested (DailyMail) bounce & retreats. Not short by any means, but action questions big up move. Thoughts?",YHOO,Stock/Price Action,Stock,Price Action,-0.043,Neutral,post,train
17252,"Sheryl Sandberg Sells 109,000 Shares of Facebook Inc $FB Stock https://t.co/3vXT7AMnpk via @RatingsNetwork",FB,Stock/Insider Activity/Insider Selling,Stock,Insider Activity,-0.186,Neutral,post,train
17267,Amazon has been selling surveillance cameras infected with malware $AMZN #Amazon  https://t.co/TohLEQ8FK6 https://t.co/5PR4cBtVVy,AMZN,Corporate/Risks/Product Flaws,Corporate,Risks,-0.186,Neutral,post,train
17269,"$TSLA 5th wave down on the 1 hour chart, hammer candle developing, close to 200 sma, might be a good spot for calls",TSLA,Stock/Price Action/Bearish,Stock,Price Action,0.4,Positive,post,train
17272,Baird Upgrades Tesla Motors $TSLA to Outperform https://t.co/1FA6aTOqlw,TSLA,Stock/Coverage/AnalystRatings/Upgrade,Stock,Coverage,0.52,Positive,post,train
17274,$ilmn piper Jeffries raises pt.  I remain long,ILMN,Stock/Coverage/AnalystRatings/Upgrade,Stock,Coverage,0.467,Positive,post,train
17289,"@HopeTurock yes, the expectations of a deal are somewhat priced in but we could see a nice pop if bids come in higher than expected... $YHOO",YHOO,Stock/Price Action,Stock,Price Action,0.234,Positive,post,train
17293,I don't see it. 200 day sma is the big hurdle. There is a good base building. $NFLX  https://t.co/ImKYGO2cyc,NFLX,Stock/Technical Analysis,Stock,Technical Analysis,0.228,Positive,post,train
17304,Daily Mail parent company in talks with potential partners about joint bid for Yahoo's internet assets: https://t.co/mK7MEMtADT $YHOO,YHOO,Corporate/M&A,Corporate,M&A,0.228,Positive,post,train
17343,expecting  $SPY to close above 205.20 $AAPL,SPY,Stock/Price Action/Bullish,Stock,Price Action,0.385,Positive,post,train
17345,"$FB trending nicely, intraday.",FB,Stock/Price Action/Bullish/Bullish Behavior,Stock,Price Action,0.404,Positive,post,train
17348,Starbucks' Digital Strategy To Drive Significant Growth With Customer Loyalty $SBUX https://t.co/Xk6lZ3UI3K,SBUX,Corporate/Strategy,Corporate,Strategy,0.388,Positive,post,train
17359,"$QCOM chart: Qualcomm Short 61.8% Retracement, Trendline and Resistance. https://t.co/2WQqh35KOY",QCOM,Stock/Technical Analysis/Trend,Stock,Technical Analysis,-0.371,Negative,post,train
17373,"$INTU is in the process of streamlining its structure, especially through divestment of non-core businesses   https://t.co/dR5baNun2u",INTU,Corporate/Strategy,Corporate,Strategy,0.229,Positive,post,train
17383,"$TSLA steaming up again, this stock is relentless at the moment",TSLA,Stock/Price Action/Bullish/Bullish Behavior,Stock,Price Action,0.535,Positive,post,train
17387,.@barronsonline sees #Apple at $150/share in a year (+36% from today) on growing services business. $AAPL https://t.co/3BDNEKN7l1,AAPL,Stock/Coverage,Stock,Coverage,0.408,Positive,post,train
17404,Adobe Receives New Rating from Top Analyst $ADBE https://t.co/LJNXPEvHZN,ADBE,Stock/Coverage/Credit Rating,Stock,Coverage,0.141,Neutral,post,train
17409,Activision Blizzard Media Networks Announces Record #Esports Viewership https://t.co/729BiqLbtK $ATVI partnered with $HDSI for 9 #tournament,HDSI,Corporate/Sales,Corporate,Sales,0.208,Positive,post,train
17423,"Also, BMO had just initiated $incy with an outperform yesterday, while several other firms all reiterated buy ratings.",INCY,Stock/Coverage/AnalystRatings/Upgrade,Stock,Coverage,0.574,Positive,post,train
499,S&P downgrades Barclays and RBS on government bailout fears,RBS,Stock/Coverage/AnalystRatings/downgrade,Stock,Coverage,-0.53,Negative,headline,valid
502,Irish housebuilder Cairn Homes plans London listing,Cairn Homes,Stock/IPO,Stock,IPO,0.189,Neutral,headline,valid
507,Arm slammed by handset sales outlook,Arm,Corporate/Sales,Corporate,Sales,-0.41,Negative,headline,valid
511,CompaniesLSE adds ex-SEC head Schapiro to board,LSE,Corporate/Appointment,Corporate,Appointment,0.076,Neutral,headline,valid
512,Sales boost for new Morrisons chief David Potts as Tesco turnaround stalls,Tesco,Corporate/Sales/Sales,Corporate,Sales,-0.41,Negative,headline,valid
516,FTSE 100 flat; Standard Chartered leads risers,Standard Chartered,Stock/Price Action,Stock,Price Action,0.589,Positive,headline,valid
517,CompaniesHoward Davies appointment as RBS director delayed,RBS,Corporate/Appointment,Corporate,Appointment,-0.025,Neutral,headline,valid
519,Keith Skeoch to step up as David Nish quits as chief executive of Standard Life,Standard Life,Corporate/Appointment,Corporate,Appointment,-0.09,Neutral,headline,valid
52,Passengers rise at EasyJet and Aer Lingus,EasyJet,Corporate/Sales/Sales,Corporate,Sales,0.329,Positive,headline,valid
520,Dixons Carphone profit boost on strong sales,Dixons Carphone,Corporate/Sales,Corporate,Sales,0.478,Positive,headline,valid
521,"FTSE rallies off three-month low, boosted by StanChart, Sainsbury",Sainsbury,Stock/Price Action,Stock,Price Action,0.334,Positive,headline,valid
521,"FTSE rallies off three-month low, boosted by StanChart, Sainsbury",StanChart,Market/Market/Market Outlook,Market,Market,0.465,Positive,headline,valid
530,"Royal Mail, Johnson Matthey lead FTSE lower",Royal Mail,Market/Market/Market Trend,Market,Market,-0.438,Negative,headline,valid
539,Sainsbury sales slip again as price pressures take a toll,Sainsbury,Stock/Price Action,Stock,Price Action,-0.303,Negative,headline,valid
540,Sophos aims to raise $100m in London IPO,Sophos,Stock/IPO,Stock,IPO,0.214,Positive,headline,valid
541,UPDATE 3-Stifel to buy former Lehman brokerage from Barclays,Lehman,Corporate/M&A/Proposed Merger,Corporate,M&A,0.164,Neutral,headline,valid
545,Borealis Infrastructure putting together new Severn Trent bid,Severn Trent,Corporate/M&A/Proposed Merger,Corporate,M&A,0.214,Positive,headline,valid
546,"FTSE falls to 3-month low on Greek debt concerns, easyJet skids",easyjet,Corporate/Risks,Corporate,Risks,-0.414,Negative,headline,valid
547,Johnson Matthey share price slumps as company posts full-year results,Johnson Matthey,Stock/Price Action,Stock,Price Action,-0.626,Negative,headline,valid
548,UPDATE: Barclays Expects Gain After Settling With Lehman Bros Trustee,Lehman,Corporate/Legal/Settlement,Corporate,Legal,0.239,Positive,headline,valid
548,UPDATE: Barclays Expects Gain After Settling With Lehman Bros Trustee,Barclays,Corporate/Legal,Corporate,Legal,0.199,Neutral,headline,valid
55,Tesco Abandons Video-Streaming Ambitions in Blinkbox Sale,Blinkbox,Corporate/Strategy,Corporate,Strategy,-0.195,Neutral,headline,valid
55,Tesco Abandons Video-Streaming Ambitions in Blinkbox Sale,Tesco,Corporate/Strategy,Corporate,Strategy,-0.335,Negative,headline,valid
552,Petrofac books further Â£30m cost for Shetland gas terminal delays,Petrofac,Corporate/Risks,Corporate,Risks,-0.343,Negative,headline,valid
553,Petrofac share price rises despite Â£30m costs on North Sea project,Petrofac,Stock/Price Action,Stock,Price Action,0.09,Neutral,headline,valid
554,Whitbread boss Andy Harrison defends sales fall as 'just a blip',Whitbread,Corporate/Sales,Corporate,Sales,-0.1,Neutral,headline,valid
555,Barclays share price subdued as bank faces fresh forex probe,Barclays,Stock/Price Action,Stock,Price Action,-0.373,Negative,headline,valid
556,CompaniesActelion shares hit record on Shire takeover talk,Actelion,Corporate/Rumors,Corporate,Rumors,0.721,Positive,headline,valid
556,CompaniesActelion shares hit record on Shire takeover talk,Shire,Corporate/Rumors/Rumors,Corporate,Rumors,0.345,Positive,headline,valid
56,"FDA approves NPS drug, in move validating Shire takeover deal",Shire,Corporate/M&A/Proposed Merger,Corporate,M&A,0.332,Positive,headline,valid
563,LSE gets Hong Kong regulatory nod to HK firms to become LSE members,LSE,Corporate/Regulatory,Corporate,Regulatory,0.247,Positive,headline,valid
573,Diageo Shares Surge on Report of Possible Takeover by Lemann,Lemann,Stock/Technical Analysis/Trend/Trending up,Stock,Technical Analysis,0.415,Positive,headline,valid
576,RBS chairman admits surprise at size of regulatory penalties,RBS,Corporate/Regulatory,Corporate,Regulatory,-0.333,Negative,headline,valid
584,RSA Insurance Hires Towergate's Egan as Chief Financial Officer,Towergate,Corporate/Appointment/Executive Appointment,Corporate,Appointment,0.002,Neutral,headline,valid
590,Johnson Matthey raises prospect of investor payout,Johnson Matthey,Corporate/Dividend Policy,Corporate,Dividend Policy,0.281,Positive,headline,valid
593,InterContinental Hotels Denies Reports of Starwood Merger Talks,Starwood,Corporate/Rumors/Scoop,Corporate,Rumors,-0.078,Neutral,headline,valid
594,REFILE-Hikma and Barclays help Britain's FTSE to climb higher,Hikma,Market/Market/Market Trend,Market,Market,0.452,Positive,headline,valid
60,Ocwen Reaches Settlement With California Regulator,Ocwen,Corporate/Legal/Settlement,Corporate,Legal,0.171,Neutral,headline,valid
601,FDA Approves AstraZeneca's Iressa As Lung Cancer Treatment,AstraZeneca,Corporate/Regulatory,Corporate,Regulatory,0.42,Positive,headline,valid
602,AstraZeneca suffers setback after drug fails to treat eye cancer,AstraZeneca,Corporate/Risks,Corporate,Risks,-0.392,Negative,headline,valid
613,British American Tobacco first-half sales hurt by currency moves,British American Tobacco,Market/Currency,Market,Currency,-0.346,Negative,headline,valid
614,Zurich Insurance Considering Offer for UK Rival RSA Insurance,Zurich Insurance,Corporate/Rumors/Rumors,Corporate,Rumors,0.25,Positive,headline,valid
616,Japan's Nikkei lands Financial Times in $1.3 billion deal,Nikkei,Corporate/Sales/Deal,Corporate,Sales,0.262,Positive,headline,valid
622,"Ingenious, HSBC, UBS and Coutts sued by 'tax avoidance' clients",UBS,Corporate/Legal/Lawsuit,Corporate,Legal,-0.281,Negative,headline,valid
622,"Ingenious, HSBC, UBS and Coutts sued by 'tax avoidance' clients",HSBC,Corporate/Legal/Lawsuit,Corporate,Legal,-0.251,Negative,headline,valid
622,"Ingenious, HSBC, UBS and Coutts sued by 'tax avoidance' clients",Coutts,Corporate/Legal/Lawsuit,Corporate,Legal,-0.248,Negative,headline,valid
